feature_idx,importance_mean,importance_max
152,1.3917515223676508e-05,1.502955671061169e-05
153,0.0,0.0
154,0.0,0.0
155,0.0,0.0
156,0.0,1.03785190731287e-06
157,0.0,0.0
158,0.0,6.71742630021816e-05
159,0.0,9.298165307634256e-06
160,0.0,0.0
161,0.0,0.0029701855664395474
162,0.0,0.0
163,2.2443254816938532e-06,0.0
164,0.0001865552065216682,0.0
165,0.0,3.6063540557568724e-06
166,0.0,0.0
167,8.844790045259287e-07,0.0
168,1.3043605087494308e-05,0.0
169,0.0,0.0
170,0.0,0.0
171,0.0,0.000489821163408289
172,0.0,6.864122009243478e-06
173,0.0,0.0
174,0.0,0.0
175,0.0,0.00026780243920670316
176,0.0,0.0
177,0.0,0.0
178,0.0,0.0
179,1.801558325744488e-05,0.0
180,0.0,0.00010010651947761124
181,0.0006212803047806533,2.7344199109145186e-06
182,0.0,0.0
183,0.0,2.7268124659630387e-05
184,0.00014596820004623046,0.0062341753950088535
185,0.0,0.0
186,2.1347585557536645e-06,0.00013244481561493806
187,0.0,0.0
188,9.56943205727095e-08,1.6125927425243636e-05
189,0.0,0.0008256751904264092
190,0.0,0.0
191,2.744422209533778e-06,3.4552787176587366e-05
192,0.0,1.6858174719593743e-06
193,1.144099197435108e-06,3.892831459366293e-08
194,0.0,0.0
195,0.0,0.0
196,0.0,0.0
197,0.0,0.0
198,0.0,0.0
199,0.0,0.0
200,0.0,0.0
201,0.0,0.0
202,0.0,0.0
203,0.0,2.3133103651079263e-05
204,7.779552834108472e-07,0.0
205,0.0,0.0
206,0.0,6.279168057848107e-05
207,0.0014849906008351933,0.0
208,0.0,0.0
209,0.0,0.0
210,0.0,3.067129086544314e-06
211,0.0,0.0
212,0.0,0.0
213,0.0,0.0
214,0.0,0.0
215,2.0085433921353383e-06,0.0
216,0.004760126204822551,0.0
217,0.0,0.0
218,7.095892003483393e-06,1.445598794486035e-06
219,0.0,0.0
220,0.0,0.0
221,2.1637877957387404e-05,0.0
222,4.775787322697314e-05,0.009036778055808761
223,0.0,4.4988595552488486e-05
224,0.0,0.0
225,0.0,0.0
226,0.0,0.0
227,0.0,0.0
228,0.0,2.2434149868786336e-05
229,0.0,0.0
230,0.00040144039582545784,4.061417877727019e-06
231,0.0,5.1650154319676485e-05
232,0.0,0.0007585863417691806
233,0.0,0.0
234,0.0003322588067120788,0.0
235,0.0002889524603431875,0.0004763987101614475
236,0.0,0.0
237,0.0,0.0
238,0.0,0.00011339391306550666
239,1.8524583111601797e-05,0.0
240,0.0,0.0
241,1.6355458964509042e-05,0.0
242,0.0,0.0
243,4.1671879589557644e-05,0.0
244,0.0,0.00011450740328159141
245,6.719285077203743e-07,0.0
246,0.0,0.0
247,0.0,0.0
248,0.0,0.0
249,0.0,0.0
250,0.0,0.0
251,0.0,0.005070605048571121
252,2.350444913397289e-06,0.0
253,0.0,0.0
254,0.0,0.0
255,0.0,5.331141890068962e-05
256,0.00029621445150537925,0.0
257,2.046248740622435e-06,0.0
258,0.00034099746410819616,1.2768199667334557e-05
259,1.8409291197630492e-05,0.0
260,0.0,0.0
261,0.0,4.3969552445394747e-07
262,0.0,0.0
263,0.0,0.00020795914757234805
264,0.0,0.0
265,0.0,0.0
266,0.0,0.0
267,0.0,0.0
268,0.0,0.0
269,0.0002894092181866819,0.0
270,0.0,0.0
271,0.0,0.0
272,0.0,0.0
273,1.9378397105769677e-06,0.0
274,3.2116352072493595e-06,0.0
275,0.0,7.4876430021090945e-06
276,2.9369267021221194e-05,0.0
277,0.00010621326001869007,0.0
278,0.0,0.0
279,0.0,0.0
280,0.0,0.0
281,0.0,0.0
282,7.643438738093457e-05,0.0
283,0.0,0.0
284,0.0,0.0
285,0.0,0.0
286,0.0,0.0
287,0.0,0.0
288,0.0002990502216429873,0.0
289,0.0,0.0
290,0.0,0.0
291,0.0,0.0
292,9.66733152216131e-07,0.0
293,0.0,0.0
294,0.0,0.0
295,0.0002991555894682692,0.0
296,0.0,0.0
297,0.0009494484592737122,0.0
298,0.0,0.0
299,0.0,0.0
300,2.2461116102270103e-06,0.0
301,0.0,0.0
302,0.0,0.0
303,0.0,0.0
304,2.2492557764053344e-06,2.097776318392293e-07
305,0.0,0.0
306,2.767684107477015e-06,1.4972085641189054e-05
307,0.0,0.0
308,0.0,0.0
309,0.0,0.0
310,0.0,0.0
311,0.0,0.0
312,0.0006659777267751368,0.0
313,0.0,0.008128939828073436
314,0.0,0.0
315,6.47153387862173e-06,0.0008031405813314698
316,0.0,0.0
317,0.0,8.330458648164164e-05
318,0.0,0.0
319,0.0,0.0
320,0.0,5.085665224628015e-05
321,0.0,0.0
322,6.095780800520019e-05,0.0
323,5.69703650068153e-06,1.0935155865312977e-05
324,0.0,0.0
325,1.2765987776219844e-06,0.0
326,0.0,0.0
327,0.0,0.0
328,0.0,0.0
329,0.0,1.3260111948263577e-08
330,0.0,1.7920681698755785e-05
331,0.0,0.0
332,0.0005455421110276471,0.0
333,8.85057717625221e-05,0.0
334,2.7941765094345266e-05,0.0
335,0.0,0.001835136628942564
336,0.0,0.0
337,0.0,0.0
338,7.224237197078764e-06,0.0
339,2.655568066984415e-05,0.0
340,0.0,0.0
341,0.0,0.0
342,0.0,0.0
343,0.0,0.0
344,0.0,0.0
345,0.0,0.0
346,0.0,0.0005804374071092091
347,0.0,0.0
348,0.0,0.0
349,0.0,0.0
350,0.0,1.4421866455284709e-05
351,0.0,0.0
352,0.0,2.46006027075716e-07
353,0.0,8.645185967907309e-05
354,6.743389583954757e-05,0.0
355,0.0,0.0
356,0.0,3.118934342637658e-05
357,0.00041187270787883213,0.0
358,0.0,9.174777602311224e-05
359,3.7462974432855845e-07,0.0
360,0.0,0.0
361,0.0,6.307837214659561e-07
362,0.0,1.8489196769554506e-05
363,8.564817465164445e-06,0.003642776181315474
364,0.0,0.0
365,0.0,0.0
366,0.0,0.0
367,0.0,0.0
368,0.0,3.567167590848509e-05
369,0.0,0.0
370,0.0,7.477286041566086e-05
371,1.0785093023018404e-05,0.0
372,0.00013421388385309414,1.4293086926706813e-05
373,0.0,0.0
374,0.0,5.475078836422075e-06
375,0.0,0.00038091956891796804
376,0.0,0.0
377,0.0,0.0
378,0.0,0.0
379,0.0,0.0
380,0.0,0.0
381,6.614484432661398e-07,0.0
382,0.0,0.0
383,0.0,0.0
384,0.0,0.0
385,0.0,0.0
386,0.0,0.0
387,3.649384227835319e-06,0.0
